Customer_ID,Purpose,Preferred_Date,Preferred_Time,Estimated_Duration,Priority,Current_Rush_Level,Current_Appointments,Available_Employees,Holiday,Day_of_Week,Request_Timestamp,Appointment_Status,Suggested_Slot,Actual_Allocated_Slot,Queue_Position,Waiting_Time,Cancellation,Rescheduled,Employee_ID,Customer_Feedback,Historical_Slot_Load
CUST013697,Debit Card Issue,2023-04-17,11:00-11:30,18,Senior Citizen,Very High,26,7,0,Monday,2023-04-12 18:00:00,Accepted,11:00-11:30,11:00-11:30,4,8,0,0,EMP005,1.0,0.37
CUST013698,RTGS/NEFT,2023-12-24,14:30-15:00,6,Disabled,Low,36,6,1,Sunday,2023-12-13 13:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.68
CUST013699,Passbook Update,2023-01-30,15:30-16:00,5,Normal,Low,13,7,0,Monday,2023-01-19 01:00:00,Accepted,15:30-16:00,15:30-16:00,2,4,0,0,EMP006,3.0,0.47
CUST013700,Loan Inquiry,2023-11-25,10:00-10:30,25,Normal,High,31,6,0,Saturday,2023-11-11 02:00:00,Suggested Slot,10:30-11:00,None,0,0,0,0,None,3.0,0.63
CUST013701,RTGS/NEFT,2023-10-26,12:30-13:00,12,Normal,High,3,3,0,Thursday,2023-10-14 11:00:00,Suggested Slot,14:30-15:00,14:30-15:00,0,0,0,0,EMP008,3.0,0.63
CUST013702,Loan Inquiry,2023-08-11,11:00-11:30,18,Senior Citizen,Very High,8,6,0,Friday,2023-07-28 10:00:00,Accepted,11:00-11:30,11:00-11:30,2,8,0,0,EMP007,5.0,0.52
CUST013703,Loan Inquiry,2023-04-16,09:30-10:00,23,Normal,Medium,15,6,1,Sunday,2023-04-03 15:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.65
CUST013704,Cash Withdrawal,2023-02-28,10:00-10:30,6,Normal,High,12,3,1,Tuesday,2023-02-18 12:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.97
CUST013705,KYC Update,2023-09-06,14:00-14:30,20,Normal,High,28,8,0,Wednesday,2023-09-03 07:00:00,Accepted,14:00-14:30,14:00-14:30,2,4,0,0,EMP017,3.0,0.91
CUST013706,Cheque Deposit,2023-07-20,10:00-10:30,5,Normal,Medium,40,9,0,Thursday,2023-07-16 11:00:00,Accepted,10:00-10:30,10:00-10:30,9,7,0,0,EMP018,3.0,0.87
CUST013707,Demand Draft,2023-10-12,14:00-14:30,19,Normal,Low,35,7,0,Thursday,2023-10-06 18:00:00,Accepted,14:00-14:30,14:00-14:30,3,7,0,0,EMP014,1.0,0.89
CUST013708,RTGS/NEFT,2023-07-01,15:30-16:00,5,Disabled,High,14,7,0,Saturday,2023-06-26 00:00:00,Accepted,15:30-16:00,15:30-16:00,2,0,1,0,EMP018,3.0,0.31
CUST013709,Credit Card Issue,2023-04-25,09:30-10:00,14,Normal,Very High,15,7,1,Tuesday,2023-04-20 22:00:00,Rejected,None,None,0,0,1,0,None,3.0,0.78
CUST013710,Education Loan,2023-03-17,15:00-15:30,29,Senior Citizen,Medium,31,3,0,Friday,2023-03-06 03:00:00,Suggested Slot,15:30-16:00,15:30-16:00,0,0,0,0,EMP011,2.0,0.38
CUST013711,Other,2023-09-27,09:30-10:00,13,Normal,Low,35,6,0,Wednesday,2023-09-16 20:00:00,Accepted,09:30-10:00,09:30-10:00,1,6,0,1,EMP009,4.0,0.83
CUST013712,Complaint,2023-07-24,10:00-10:30,21,Normal,High,2,9,0,Monday,2023-07-15 17:00:00,Accepted,10:00-10:30,10:00-10:30,11,25,0,0,EMP010,3.0,0.86
CUST013713,Loan Inquiry,2023-12-09,15:30-16:00,22,Normal,Medium,25,3,0,Saturday,2023-12-03 00:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,0,0,EMP010,5.0,0.34
CUST013714,Personal Loan,2023-07-15,15:30-16:00,25,Normal,High,16,6,0,Saturday,2023-07-06 10:00:00,Accepted,15:30-16:00,15:30-16:00,2,9,0,0,EMP011,4.0,0.27
CUST013715,Home Loan,2023-03-01,15:00-15:30,48,Normal,Low,31,4,0,Wednesday,2023-02-22 10:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.11
CUST013716,Passbook Update,2023-12-14,11:00-11:30,5,Normal,Very High,2,3,0,Thursday,2023-12-05 20:00:00,Accepted,11:00-11:30,11:00-11:30,3,9,1,0,EMP016,4.0,0.82
CUST013717,Loan Approval,2023-09-01,10:00-10:30,40,Disabled,Medium,19,7,0,Friday,2023-08-25 19:00:00,Accepted,10:00-10:30,10:00-10:30,1,8,0,0,EMP010,5.0,0.67
CUST013718,Loan Approval,2023-08-29,15:00-15:30,50,Disabled,Medium,49,9,0,Tuesday,2023-08-26 20:00:00,Accepted,15:00-15:30,15:00-15:30,7,42,0,0,EMP007,1.0,0.52
CUST013719,KYC Update,2023-08-15,14:00-14:30,15,Disabled,Medium,20,8,0,Tuesday,2023-08-06 19:00:00,Accepted,14:00-14:30,14:00-14:30,7,11,0,0,EMP018,2.0,0.94
CUST013720,Personal Loan,2023-09-07,11:30-12:00,31,Normal,Medium,14,7,0,Thursday,2023-09-02 17:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.33
CUST013721,Cash Withdrawal,2023-06-08,12:30-13:00,8,Normal,High,44,7,0,Thursday,2023-05-28 05:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.54
CUST013722,KYC Update,2023-02-26,11:00-11:30,17,Senior Citizen,Medium,6,7,1,Sunday,2023-02-15 17:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.12
CUST013723,Personal Loan,2023-07-15,11:30-12:00,31,Normal,Low,9,8,0,Saturday,2023-07-05 23:00:00,Accepted,11:30-12:00,11:30-12:00,7,29,0,0,EMP018,2.0,0.67
CUST013724,Debit Card Issue,2023-11-03,15:30-16:00,13,Normal,Medium,15,5,0,Friday,2023-10-22 13:00:00,Rejected,None,None,0,0,1,0,None,3.0,0.54
CUST013725,KYC Update,2023-09-22,10:00-10:30,10,Normal,Very High,38,5,0,Friday,2023-09-08 22:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.6
CUST013726,Cash Withdrawal,2023-09-18,10:30-11:00,13,Normal,Medium,35,7,0,Monday,2023-09-06 06:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.48
CUST013727,Account Opening,2023-09-10,14:30-15:00,32,Senior Citizen,Medium,23,6,1,Sunday,2023-09-07 07:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.86
CUST013728,Fixed Deposit,2023-10-09,12:00-12:30,19,Normal,Medium,47,6,0,Monday,2023-09-26 08:00:00,Suggested Slot,12:30-13:00,None,0,0,0,0,None,3.0,0.55
CUST013729,Home Loan,2023-10-05,16:00-16:30,47,Normal,Low,13,5,0,Thursday,2023-09-22 16:00:00,Suggested Slot,16:00-16:30,None,0,0,0,0,None,3.0,0.58
CUST013730,Debit Card Issue,2023-05-09,11:30-12:00,17,Normal,Medium,6,7,0,Tuesday,2023-05-01 01:00:00,Suggested Slot,12:30-13:00,12:30-13:00,0,0,0,0,EMP009,3.0,0.16
CUST013731,Cheque Deposit,2023-05-16,14:00-14:30,5,Normal,Low,31,6,0,Tuesday,2023-05-03 01:00:00,Suggested Slot,15:00-15:30,None,0,0,0,0,None,3.0,0.77
CUST013732,Account Opening,2023-11-06,15:30-16:00,31,Senior Citizen,Medium,18,7,0,Monday,2023-11-03 23:00:00,Suggested Slot,16:00-16:30,None,0,0,0,0,None,3.0,0.68
CUST013733,Fixed Deposit,2023-02-22,16:00-16:30,16,Normal,Medium,45,4,0,Wednesday,2023-02-08 02:00:00,Suggested Slot,16:00-16:30,None,0,0,0,0,None,3.0,0.23
CUST013734,Gold Loan,2023-08-01,09:30-10:00,48,Normal,High,40,9,0,Tuesday,2023-07-25 14:00:00,Suggested Slot,10:30-11:00,10:30-11:00,0,0,0,0,EMP003,3.0,0.82
CUST013735,Account Opening,2023-07-22,10:00-10:30,30,Senior Citizen,Medium,14,7,0,Saturday,2023-07-16 09:00:00,Accepted,10:00-10:30,10:00-10:30,2,11,0,0,EMP005,1.0,0.73
CUST013736,Cheque Deposit,2023-01-04,14:30-15:00,7,Normal,High,30,8,0,Wednesday,2022-12-21 09:00:00,Accepted,14:30-15:00,14:30-15:00,8,9,0,0,EMP011,3.0,0.61
CUST013737,Loan Approval,2023-07-29,10:30-11:00,50,Normal,Low,37,5,0,Saturday,2023-07-18 22:00:00,Suggested Slot,11:00-11:30,None,0,0,0,0,None,3.0,0.83
CUST013738,Account Opening,2023-04-23,15:30-16:00,28,Senior Citizen,Medium,45,3,1,Sunday,2023-04-20 10:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.78
CUST013739,Locker Service,2023-02-04,10:00-10:30,11,Normal,Low,31,4,0,Saturday,2023-01-31 04:00:00,Suggested Slot,10:30-11:00,None,0,0,0,0,None,3.0,0.82
CUST013740,Other,2023-11-07,10:00-10:30,15,Senior Citizen,Medium,12,3,1,Tuesday,2023-11-01 03:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.64
CUST013741,Fixed Deposit,2023-10-22,12:30-13:00,16,Normal,Low,1,8,1,Sunday,2023-10-16 13:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.47
CUST013742,Personal Loan,2023-09-01,16:00-16:30,32,Normal,High,3,4,0,Friday,2023-08-25 00:00:00,Accepted,16:00-16:30,16:00-16:30,3,24,0,0,EMP016,1.0,0.81
CUST013743,Credit Card Issue,2023-01-21,14:30-15:00,10,Normal,Medium,6,8,0,Saturday,2023-01-18 23:00:00,Accepted,14:30-15:00,14:30-15:00,3,7,0,0,EMP002,4.0,0.81
CUST013744,Cheque Deposit,2023-09-02,15:00-15:30,6,Normal,Low,33,9,0,Saturday,2023-08-23 02:00:00,Accepted,15:00-15:30,15:00-15:30,1,2,0,0,EMP011,1.0,0.68
CUST013745,Gold Loan,2023-08-31,11:00-11:30,50,Senior Citizen,Medium,29,6,0,Thursday,2023-08-26 09:00:00,Accepted,11:00-11:30,11:00-11:30,6,53,1,0,EMP011,4.0,0.58
CUST013746,Cash Deposit,2023-06-03,11:30-12:00,8,Senior Citizen,Low,28,8,0,Saturday,2023-05-24 08:00:00,Accepted,11:30-12:00,11:30-12:00,1,0,0,0,EMP005,5.0,0.17
CUST013747,Gold Loan,2023-09-25,14:30-15:00,48,Normal,Medium,31,3,0,Monday,2023-09-11 21:00:00,Suggested Slot,15:30-16:00,None,0,0,0,0,None,3.0,0.6
CUST013748,Cheque Clearance,2023-11-09,10:30-11:00,8,Normal,Low,23,8,0,Thursday,2023-10-26 23:00:00,Accepted,10:30-11:00,10:30-11:00,1,2,0,0,EMP002,4.0,0.19
CUST013749,Cheque Clearance,2023-01-03,09:30-10:00,13,Disabled,Medium,16,4,0,Tuesday,2022-12-30 03:00:00,Accepted,09:30-10:00,09:30-10:00,3,13,0,0,EMP015,3.0,0.95
CUST013750,KYC Update,2023-05-14,14:30-15:00,10,Normal,Very High,17,4,1,Sunday,2023-05-12 06:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.86
CUST013751,Credit Card Issue,2023-02-17,14:00-14:30,18,Senior Citizen,Low,21,3,1,Friday,2023-02-12 18:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.89
CUST013752,Loan Approval,2023-02-15,10:30-11:00,45,Senior Citizen,Low,20,7,0,Wednesday,2023-02-09 18:00:00,Accepted,10:30-11:00,10:30-11:00,9,55,1,0,EMP003,3.0,0.23
CUST013753,Complaint,2023-10-07,10:00-10:30,18,Senior Citizen,Low,34,6,0,Saturday,2023-09-26 05:00:00,Accepted,10:00-10:30,10:00-10:30,7,22,0,0,EMP002,2.0,0.65
CUST013754,KYC Update,2023-01-31,10:30-11:00,16,Normal,High,17,7,0,Tuesday,2023-01-20 20:00:00,Suggested Slot,11:00-11:30,None,0,0,0,0,None,3.0,0.54
CUST013755,Document Verification,2023-12-02,15:00-15:30,23,Senior Citizen,Low,21,9,0,Saturday,2023-11-20 02:00:00,Accepted,15:00-15:30,15:00-15:30,7,20,0,0,EMP004,2.0,0.42
CUST013756,Loan Approval,2023-04-29,10:00-10:30,49,Normal,Medium,21,6,0,Saturday,2023-04-17 08:00:00,Accepted,10:00-10:30,10:00-10:30,1,7,0,0,EMP003,2.0,0.8
CUST013757,KYC Update,2023-08-10,16:00-16:30,19,Disabled,High,3,7,1,Thursday,2023-08-02 15:00:00,Rejected,None,None,0,0,1,0,None,3.0,0.82
CUST013758,Loan Approval,2023-11-14,12:30-13:00,44,Senior Citizen,Low,3,6,0,Tuesday,2023-11-06 23:00:00,Accepted,12:30-13:00,12:30-13:00,8,61,0,0,EMP007,3.0,0.57
CUST013759,Cheque Deposit,2023-10-13,11:30-12:00,5,Normal,Medium,35,5,0,Friday,2023-10-10 14:00:00,Suggested Slot,12:00-12:30,12:00-12:30,0,0,0,0,EMP002,4.0,0.31
CUST013760,Home Loan,2023-12-19,11:00-11:30,40,Normal,Low,35,4,0,Tuesday,2023-12-14 09:00:00,Suggested Slot,11:30-12:00,11:30-12:00,0,0,1,0,EMP003,2.0,0.61
CUST013761,Loan Inquiry,2023-11-09,15:00-15:30,25,Normal,Medium,47,7,0,Thursday,2023-10-26 03:00:00,Suggested Slot,15:30-16:00,None,0,0,1,0,None,3.0,0.39
CUST013762,Complaint,2023-10-13,09:30-10:00,17,Normal,Low,48,4,0,Friday,2023-10-09 06:00:00,Suggested Slot,10:30-11:00,None,0,0,1,0,None,3.0,0.99
CUST013763,Fixed Deposit,2023-10-05,14:00-14:30,15,Normal,Medium,41,4,0,Thursday,2023-09-22 00:00:00,Suggested Slot,15:00-15:30,15:00-15:30,0,0,0,0,EMP011,2.0,0.69
CUST013764,RTGS/NEFT,2023-03-17,12:30-13:00,7,Normal,Very High,43,4,0,Friday,2023-03-14 10:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.19
CUST013765,Complaint,2023-11-21,14:30-15:00,24,Normal,Low,12,3,0,Tuesday,2023-11-14 07:00:00,Accepted,14:30-15:00,14:30-15:00,2,18,1,0,EMP012,3.0,0.66
CUST013766,Other,2023-07-22,09:30-10:00,18,Normal,Medium,20,4,0,Saturday,2023-07-17 07:00:00,Accepted,09:30-10:00,09:30-10:00,1,3,0,0,EMP009,1.0,0.69
CUST013767,Document Verification,2023-11-26,14:00-14:30,23,Normal,Low,42,5,1,Sunday,2023-11-16 21:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.88
CUST013768,Other,2023-02-19,11:30-12:00,15,Normal,Medium,4,9,1,Sunday,2023-02-16 15:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.49
CUST013769,Account Opening,2023-06-28,15:30-16:00,34,Normal,Medium,9,8,0,Wednesday,2023-06-21 22:00:00,Suggested Slot,16:00-16:30,None,0,0,1,0,None,3.0,0.23
CUST013770,Demand Draft,2023-12-24,11:00-11:30,14,Normal,Low,6,8,1,Sunday,2023-12-15 21:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.32
CUST013771,KYC Update,2023-02-18,16:00-16:30,14,Senior Citizen,Medium,39,3,0,Saturday,2023-02-16 00:00:00,Suggested Slot,16:00-16:30,16:00-16:30,0,0,0,0,EMP012,5.0,0.45
CUST013772,Home Loan,2023-03-21,11:30-12:00,49,Senior Citizen,Medium,32,9,0,Tuesday,2023-03-16 14:00:00,Accepted,11:30-12:00,11:30-12:00,1,7,0,0,EMP015,4.0,0.71
CUST013773,Locker Service,2023-02-14,11:00-11:30,15,Normal,High,45,9,0,Tuesday,2023-01-31 18:00:00,Accepted,11:00-11:30,11:00-11:30,11,20,0,0,EMP001,2.0,0.86
CUST013774,Locker Service,2023-07-26,12:30-13:00,17,Normal,Low,21,4,0,Wednesday,2023-07-13 17:00:00,Accepted,12:30-13:00,12:30-13:00,2,12,0,0,EMP003,5.0,0.7
CUST013775,KYC Update,2023-12-02,10:30-11:00,18,Normal,Medium,46,5,0,Saturday,2023-11-24 23:00:00,Suggested Slot,11:00-11:30,None,0,0,1,0,None,3.0,0.39
CUST013776,Cash Withdrawal,2023-06-13,12:30-13:00,11,Disabled,Low,1,3,0,Tuesday,2023-06-09 05:00:00,Accepted,12:30-13:00,12:30-13:00,1,4,0,0,EMP015,4.0,0.71
CUST013777,Demand Draft,2023-03-03,14:00-14:30,11,Normal,High,10,9,0,Friday,2023-02-25 07:00:00,Accepted,14:00-14:30,14:00-14:30,9,10,0,0,EMP012,2.0,0.91
CUST013778,Cash Withdrawal,2023-10-14,15:30-16:00,5,Normal,Low,16,6,0,Saturday,2023-10-08 01:00:00,Accepted,15:30-16:00,15:30-16:00,1,0,0,0,EMP017,3.0,0.71
CUST013779,Demand Draft,2023-08-24,11:00-11:30,10,Senior Citizen,High,14,9,0,Thursday,2023-08-21 12:00:00,Suggested Slot,12:00-12:30,None,0,0,0,0,None,3.0,0.17
CUST013780,Debit Card Issue,2023-09-08,15:30-16:00,20,Senior Citizen,Medium,3,8,0,Friday,2023-09-04 09:00:00,Accepted,15:30-16:00,15:30-16:00,3,5,0,0,EMP016,1.0,0.25
CUST013781,Credit Card Issue,2023-07-23,15:00-15:30,14,Normal,Medium,46,7,1,Sunday,2023-07-20 14:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.57
CUST013782,Cheque Clearance,2023-06-09,15:00-15:30,13,Normal,Low,10,4,0,Friday,2023-06-03 03:00:00,Accepted,15:00-15:30,15:00-15:30,1,7,0,0,EMP010,5.0,0.19
CUST013783,Cheque Clearance,2023-03-07,10:30-11:00,6,Normal,Low,3,9,0,Tuesday,2023-02-23 07:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.5
CUST013784,Gold Loan,2023-02-10,14:00-14:30,40,Normal,Low,23,6,0,Friday,2023-02-08 07:00:00,Accepted,14:00-14:30,14:00-14:30,5,31,0,0,EMP017,3.0,0.8
CUST013785,Document Verification,2023-09-18,14:30-15:00,20,Normal,High,46,5,0,Monday,2023-09-06 17:00:00,Suggested Slot,15:30-16:00,None,0,0,0,0,None,3.0,0.98
CUST013786,Demand Draft,2023-01-10,15:00-15:30,10,Normal,Low,32,9,0,Tuesday,2022-12-29 10:00:00,Accepted,15:00-15:30,15:00-15:30,8,7,0,0,EMP014,5.0,0.44
CUST013787,KYC Update,2023-08-27,16:00-16:30,20,Normal,Low,10,8,1,Sunday,2023-08-13 17:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.7
CUST013788,Document Verification,2023-08-25,14:00-14:30,24,Normal,Medium,6,5,0,Friday,2023-08-14 13:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.83
CUST013789,Cheque Deposit,2023-06-11,15:00-15:30,8,Normal,Low,34,6,1,Sunday,2023-06-01 16:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.68
CUST013790,Fixed Deposit,2023-06-30,09:30-10:00,16,Normal,Low,29,4,0,Friday,2023-06-26 05:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.81
CUST013791,Loan Inquiry,2023-06-16,14:30-15:00,19,Normal,Medium,24,8,0,Friday,2023-06-13 07:00:00,Suggested Slot,15:00-15:30,None,0,0,0,1,None,3.0,0.93
CUST013792,Locker Service,2023-04-02,14:30-15:00,14,Senior Citizen,Medium,35,6,1,Sunday,2023-03-20 19:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.69
CUST013793,Locker Service,2023-09-05,11:00-11:30,16,Normal,Medium,46,3,0,Tuesday,2023-08-28 04:00:00,Suggested Slot,12:00-12:30,None,0,0,0,0,None,3.0,0.62
CUST013794,Cash Deposit,2023-07-11,14:30-15:00,8,Normal,Medium,26,5,0,Tuesday,2023-07-04 17:00:00,Accepted,14:30-15:00,14:30-15:00,1,0,0,0,EMP013,2.0,0.71
CUST013795,Loan Approval,2023-06-02,10:30-11:00,50,Normal,High,27,8,0,Friday,2023-05-30 18:00:00,Accepted,10:30-11:00,10:30-11:00,1,10,0,0,EMP018,2.0,0.19
CUST013796,Other,2023-05-25,16:00-16:30,18,Disabled,Low,47,4,0,Thursday,2023-05-21 03:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.37
CUST013797,Debit Card Issue,2023-09-27,12:30-13:00,14,Disabled,Low,47,3,0,Wednesday,2023-09-14 14:00:00,Suggested Slot,14:00-14:30,None,0,0,0,0,None,3.0,0.3
CUST013798,Other,2023-01-13,11:30-12:00,15,Normal,Low,39,9,0,Friday,2023-01-02 22:00:00,Suggested Slot,12:00-12:30,12:00-12:30,0,0,0,0,EMP005,3.0,0.22
CUST013799,Cheque Clearance,2023-06-23,12:30-13:00,11,Normal,Medium,1,9,0,Friday,2023-06-20 09:00:00,Accepted,12:30-13:00,12:30-13:00,9,12,0,0,EMP010,1.0,0.45
CUST013800,Other,2023-04-22,09:30-10:00,15,Senior Citizen,Very High,23,9,1,Saturday,2023-04-19 03:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.76
CUST013801,Cash Withdrawal,2023-12-26,16:00-16:30,8,Normal,Low,24,7,0,Tuesday,2023-12-23 04:00:00,Accepted,16:00-16:30,16:00-16:30,8,13,0,0,EMP013,1.0,0.42
CUST013802,Credit Card Issue,2023-12-27,11:30-12:00,20,Normal,High,32,3,0,Wednesday,2023-12-14 09:00:00,Suggested Slot,12:00-12:30,None,0,0,0,0,None,3.0,0.71
CUST013803,KYC Update,2023-05-10,12:30-13:00,11,Normal,Low,2,9,0,Wednesday,2023-04-28 04:00:00,Suggested Slot,14:00-14:30,None,0,0,0,0,None,3.0,0.35
CUST013804,Cash Withdrawal,2023-01-20,10:30-11:00,7,Disabled,Medium,49,9,0,Friday,2023-01-16 17:00:00,Accepted,10:30-11:00,10:30-11:00,4,7,1,0,EMP002,5.0,0.83
CUST013805,Demand Draft,2023-11-21,10:30-11:00,15,Normal,Low,27,3,0,Tuesday,2023-11-18 17:00:00,Suggested Slot,11:00-11:30,None,0,0,0,0,None,3.0,0.2
CUST013806,Fixed Deposit,2023-04-21,16:00-16:30,25,Senior Citizen,Medium,20,3,0,Friday,2023-04-16 18:00:00,Accepted,16:00-16:30,16:00-16:30,2,20,0,1,EMP016,3.0,0.63
CUST013807,Fixed Deposit,2023-05-14,10:00-10:30,21,Normal,Low,28,5,1,Sunday,2023-05-08 18:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.64
CUST013808,Cheque Clearance,2023-12-16,10:00-10:30,13,Normal,Very High,32,4,0,Saturday,2023-12-12 02:00:00,Suggested Slot,11:00-11:30,None,0,0,0,0,None,3.0,0.95
CUST013809,Document Verification,2023-06-18,15:00-15:30,19,Senior Citizen,Very High,16,7,1,Sunday,2023-06-12 00:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.37
CUST013810,Cash Deposit,2023-12-15,15:00-15:30,10,Senior Citizen,Medium,47,5,0,Friday,2023-12-03 23:00:00,Suggested Slot,15:30-16:00,15:30-16:00,0,0,0,0,EMP001,5.0,0.8
CUST013811,KYC Update,2023-11-11,14:00-14:30,16,Normal,Medium,22,8,0,Saturday,2023-11-06 19:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.91
CUST013812,Passbook Update,2023-09-28,14:00-14:30,6,Normal,High,14,6,0,Thursday,2023-09-19 05:00:00,Accepted,14:00-14:30,14:00-14:30,1,5,0,0,EMP014,3.0,0.97
CUST013813,Other,2023-02-05,10:30-11:00,14,Normal,Low,1,3,1,Sunday,2023-01-22 05:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.82
CUST013814,Debit Card Issue,2023-07-19,15:30-16:00,10,Disabled,Very High,13,4,0,Wednesday,2023-07-15 12:00:00,Accepted,15:30-16:00,15:30-16:00,1,2,0,0,EMP013,3.0,0.56
CUST013815,Personal Loan,2023-11-24,15:30-16:00,28,Normal,Medium,15,6,0,Friday,2023-11-10 11:00:00,Accepted,15:30-16:00,15:30-16:00,4,21,1,0,EMP007,1.0,0.76
CUST013816,RTGS/NEFT,2023-02-06,12:30-13:00,5,Normal,High,43,4,0,Monday,2023-01-24 11:00:00,Suggested Slot,14:00-14:30,None,0,0,0,0,None,3.0,0.8
CUST013817,Cash Withdrawal,2023-04-01,10:30-11:00,8,Senior Citizen,High,46,4,0,Saturday,2023-03-28 22:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.77
CUST013818,Document Verification,2023-02-08,11:30-12:00,17,Normal,Medium,13,6,0,Wednesday,2023-01-27 10:00:00,Accepted,11:30-12:00,11:30-12:00,3,11,0,0,EMP006,2.0,0.29
CUST013819,KYC Update,2023-03-14,10:00-10:30,15,Disabled,Very High,5,8,0,Tuesday,2023-03-06 07:00:00,Accepted,10:00-10:30,10:00-10:30,3,3,0,0,EMP011,3.0,0.74
CUST013820,Gold Loan,2023-09-10,12:30-13:00,45,Normal,Very High,5,4,1,Sunday,2023-09-08 01:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.69
CUST013821,Document Verification,2023-04-15,12:30-13:00,21,Normal,Low,4,6,0,Saturday,2023-04-02 05:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.64
CUST013822,Home Loan,2023-02-14,15:00-15:30,48,Normal,High,14,8,0,Tuesday,2023-02-09 18:00:00,Accepted,15:00-15:30,15:00-15:30,7,42,0,0,EMP014,4.0,0.21
CUST013823,Credit Card Issue,2023-06-26,16:00-16:30,20,Disabled,Very High,49,6,0,Monday,2023-06-22 17:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.66
CUST013824,Passbook Update,2023-01-27,16:00-16:30,5,Normal,Low,7,4,0,Friday,2023-01-17 10:00:00,Accepted,16:00-16:30,16:00-16:30,1,0,0,0,EMP015,4.0,0.77
CUST013825,Locker Service,2023-03-13,09:30-10:00,16,Senior Citizen,Low,19,5,0,Monday,2023-03-03 10:00:00,Accepted,09:30-10:00,09:30-10:00,6,19,0,1,EMP010,3.0,0.65
CUST013826,Gold Loan,2023-07-25,15:30-16:00,49,Normal,Medium,33,6,0,Tuesday,2023-07-22 02:00:00,Accepted,15:30-16:00,15:30-16:00,1,9,0,0,EMP009,4.0,0.34
CUST013827,Cash Withdrawal,2023-04-05,10:30-11:00,10,Normal,Low,25,4,0,Wednesday,2023-04-03 17:00:00,Accepted,10:30-11:00,10:30-11:00,3,11,0,0,EMP018,4.0,0.37
CUST013828,Account Opening,2023-03-20,16:00-16:30,33,Senior Citizen,Medium,41,8,0,Monday,2023-03-18 23:00:00,Accepted,16:00-16:30,16:00-16:30,3,11,0,0,EMP017,3.0,0.66
CUST013829,Complaint,2023-04-07,12:00-12:30,16,Normal,High,27,9,0,Friday,2023-03-27 09:00:00,Suggested Slot,14:00-14:30,None,0,0,0,0,None,3.0,0.75
CUST013830,Other,2023-03-29,11:00-11:30,18,Normal,Medium,28,4,0,Wednesday,2023-03-18 10:00:00,Suggested Slot,11:30-12:00,11:30-12:00,0,0,0,1,EMP007,2.0,0.57
CUST013831,Demand Draft,2023-05-01,14:30-15:00,11,Senior Citizen,Medium,43,4,0,Monday,2023-04-18 02:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.92
CUST013832,Other,2023-03-22,12:00-12:30,14,Normal,Medium,41,3,0,Wednesday,2023-03-10 23:00:00,Suggested Slot,14:00-14:30,14:00-14:30,0,0,0,0,EMP016,2.0,0.76
CUST013833,Passbook Update,2023-02-10,12:00-12:30,8,Normal,Low,47,7,0,Friday,2023-02-08 00:00:00,Suggested Slot,14:00-14:30,None,0,0,0,0,None,3.0,0.65
CUST013834,Home Loan,2023-06-29,11:30-12:00,43,Normal,Medium,25,4,0,Thursday,2023-06-20 07:00:00,Rejected,None,None,0,0,0,0,None,3.0,0.89
CUST013835,RTGS/NEFT,2023-07-15,10:30-11:00,7,Normal,High,44,4,0,Saturday,2023-07-08 17:00:00,Suggested Slot,11:30-12:00,None,0,0,0,0,None,3.0,0.22
